pharmacy_id,registry_name,governorate,area,canonical_name,registry_area,resolved_area,area_source,area_confidence,vote_breakdown,area_conflict,evidence_count,conflicting_area_count
2418,Alpha Pharma,Giza,Mohandessin,Alpha Pharma,Mohandessin,Mohandessin,registry,high,{},False,0,0
2419,El Nasr Pharmacy,Giza,Mohandessin,El Nasr Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2420,Elite Pharmacy,Giza,Mohandessin,Elite Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2421,El Baraka Pharmacy - Haram,,,El Baraka Pharmacy - Haram,,Mohandessin,invoice_evidence,high,"{'erp_account_address': 2, 'erp_ship_to_address': 2}",False,3,0
2422,Better Life Pharmacy,,,Better Life Pharmacy,,,,,{},False,0,0
2423,Silver Care Pharmacy - Haram,Giza,Mohandessin,Silver Care Pharmacy - Haram,Mohandessin,Mohandessin,registry,high,{},False,0,0
2424,Al Nozha Pharmacy,Giza,Mohandessin,Al Nozha Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2425,Silver Care Pharmacy,,,Silver Care Pharmacy,,,,,{},False,0,0
2426,Green Leaf Pharmacy - Mohandessin,Giza,Mohandessin,Green Leaf Pharmacy - Mohandessin,Mohandessin,Mohandessin,registry,high,{},False,0,0
2427,Misr Pharmacy - Banha,Giza,Mohandessin,Misr Pharmacy - Banha,Mohandessin,Mohandessin,registry,high,{},False,0,0
2428,Angel Pharmacy,,,Angel Pharmacy,,,,,{},False,0,0
2429,Green Leaf Pharmacy - Mohandessin,,,Green Leaf Pharmacy - Mohandessin,,,,,{},False,0,0
2430,Health Gate Pharmacy - Mohandessin,,,Health Gate Pharmacy - Mohandessin,,,,,{},False,0,0
2431,Elite Pharmacy - Obour,Giza,Mohandessin,Elite Pharmacy - Obour,Mohandessin,Mohandessin,registry,high,{},False,0,0
2432,Angel Pharmacy - Montaza,Giza,Mohandessin,Angel Pharmacy - Montaza,Mohandessin,Mohandessin,registry,high,{},False,0,0
2433,Union Pharm - Maadi,,,Union Pharm - Maadi,,,,,{},False,0,0
2434,Metro Pharmacy - Mohandessin,Giza,Mohandessin,Metro Pharmacy - Mohandessin,Mohandessin,Mohandessin,registry,high,{},False,0,0
2435,Sunrise Pharmacy,Giza,Mohandessin,Sunrise Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2436,Elite Pharmacy - Mohandessin,,,Elite Pharmacy - Mohandessin,,,,,{},False,0,0
2437,Life Line Pharmacy,,,Life Line Pharmacy,,,,,{},False,0,0
2438,Alpha Pharma,Giza,Mohandessin,Alpha Pharma,Mohandessin,Mohandessin,registry,high,{},False,0,0
2439,Mira Pharmacy - Mohandessin,,,Mira Pharmacy - Mohandessin,,,,,{},False,0,0
2440,Better Life Pharmacy,,,Better Life Pharmacy,,,,,{},False,0,0
2441,Alpha Pharma - Mohandessin,,,Alpha Pharma - Mohandessin,,,,,{},False,0,0
2442,El Hokama Pharmacy,Giza,Mohandessin,El Hokama Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2443,Hope Pharmacy,Giza,Mohandessin,Hope Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2444,City Care Pharmacy,Giza,Mohandessin,City Care Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2445,Misr Pharmacy,Giza,Mohandessin,Misr Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2446,Seha First Pharmacy,,,Seha First Pharmacy,,,,,{},False,0,0
2447,Alpha Pharma,Giza,Mohandessin,Alpha Pharma,Mohandessin,Mohandessin,registry,high,{},False,0,0
2448,El Nasr Pharmacy,Giza,Mohandessin,El Nasr Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2449,Nile Care Pharmacy,,,Nile Care Pharmacy,,,,,{},False,0,0
2450,Nile Care Pharmacy - Mohandessin,Giza,Mohandessin,Nile Care Pharmacy - Mohandessin,Mohandessin,Mohandessin,registry,high,{},False,0,0
2451,Star Care Pharmacy,Giza,Mohandessin,Star Care Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2452,Star Care Pharmacy - Smouha,,,Star Care Pharmacy - Smouha,,,,,{},False,0,0
2453,Star Care Pharmacy - Oct City,,,Star Care Pharmacy - Oct City,,,,,{},False,0,0
2454,Nile Care Pharmacy - Mohandessin,Giza,Mohandessin,Nile Care Pharmacy - Mohandessin,Mohandessin,Mohandessin,registry,high,{},False,0,0
2455,Green Leaf Pharmacy,,,Green Leaf Pharmacy,,,,,{},False,0,0
2456,El Faraby Pharmacy - Mohandessin,,,El Faraby Pharmacy - Mohandessin,,,,,{},False,0,0
2457,Metro Pharmacy - Mohandessin,Giza,Mohandessin,Metro Pharmacy - Mohandessin,Mohandessin,Mohandessin,registry,high,{},False,0,0
2458,Nile Care Pharmacy - Maadi,,,Nile Care Pharmacy - Maadi,,Mohandessin,invoice_evidence,high,"{'erp_account_address': 2, 'erp_ship_to_address': 4}",True,6,1
2459,Family Pharmacy - Mohandessin,,,Family Pharmacy - Mohandessin,,,,,{},False,0,0
2460,Better Life Pharmacy - Mohandessin,,,Better Life Pharmacy - Mohandessin,,,,,{},False,0,0
2461,Silver Care Pharmacy - Mohandessin,,,Silver Care Pharmacy - Mohandessin,,,,,{},False,0,0
2462,Dr Medhat Pharmacy,,,Dr Medhat Pharmacy,,,,,{},False,0,0
2463,Al Amal Pharmacy,,,Al Amal Pharmacy,,,,,{},False,0,0
2464,Metro Pharmacy - Faisal,Giza,Mohandessin,Metro Pharmacy - Faisal,Mohandessin,Mohandessin,registry_conflict,conflict,"{'Faisal': {'erp_account_address': 6, 'erp_header_area': 3, 'erp_ship_to_address': 26}}",True,30,1
2465,Sunrise Pharmacy - Obour,Giza,Mohandessin,Sunrise Pharmacy - Obour,Mohandessin,Mohandessin,registry_conflict,conflict,"{'Mohandessin': {'erp_account_address': 4, 'erp_ship_to_address': 20}, 'Faisal': {'erp_ship_to_address': 1}}",True,23,1
2466,Sunrise Pharmacy - Haram,,,Sunrise Pharmacy - Haram,,,,,{},False,0,0
2467,Union Pharm,Giza,Mohandessin,Union Pharm,Mohandessin,Mohandessin,registry,high,{},False,0,0
2468,Ebn Sina Pharmacy - Haram,,,Ebn Sina Pharmacy - Haram,,,,,{},False,0,0
2469,Ebn Sina Pharmacy - Mohandessin,Giza,Mohandessin,Ebn Sina Pharmacy - Mohandessin,Mohandessin,Mohandessin,registry,high,{},False,0,0
2470,Alpha Pharma,Giza,Mohandessin,Alpha Pharma,Mohandessin,Mohandessin,registry,high,{},False,0,0
2471,El Nasr Pharmacy,,,El Nasr Pharmacy,,,,,{},False,0,0
2472,Family Pharmacy - Oct City,Giza,Mohandessin,Family Pharmacy - Oct City,Mohandessin,Mohandessin,registry,high,{},False,0,0
2473,Hope Pharmacy - Haram,,,Hope Pharmacy - Haram,,,,,{},False,0,0
2474,Sunrise Pharmacy - Imbaba,Giza,Mohandessin,Sunrise Pharmacy - Imbaba,Mohandessin,Mohandessin,registry,high,{},False,0,0
2475,Nile Care Pharmacy,Giza,Mohandessin,Nile Care Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2476,Green Leaf Pharmacy - Mohandessin,Giza,Mohandessin,Green Leaf Pharmacy - Mohandessin,Mohandessin,Mohandessin,registry,high,{},False,0,0
2477,Golden Care Pharmacy - Mohandessin,Giza,Mohandessin,Golden Care Pharmacy - Mohandessin,Mohandessin,Mohandessin,registry,high,{},False,0,0
2478,El Hokama Pharmacy - Square,Giza,Mohandessin,El Hokama Pharmacy - Square,Mohandessin,Mohandessin,registry,high,{},False,0,0
2479,Family Pharmacy - Nozha,,,Family Pharmacy - Nozha,,,,,{},False,0,0
2480,Pharma Plus - Marg,,,Pharma Plus - Marg,,Mohandessin,invoice_evidence,high,"{'erp_account_address': 8, 'erp_ship_to_address': 44}",True,49,1
2481,El Baraka Pharmacy,Giza,Mohandessin,El Baraka Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2482,Mira Pharmacy,,,Mira Pharmacy,,,,,{},False,0,0
2483,Omega Pharmacy - Smouha,Giza,Mohandessin,Omega Pharmacy - Smouha,Mohandessin,Mohandessin,registry,high,{},False,0,0
2484,El Tourath Pharmacy - Mohandessin,Giza,Mohandessin,El Tourath Pharmacy - Mohandessin,Mohandessin,Mohandessin,registry,high,{},False,0,0
2485,Hope Pharmacy - Mohandessin,,,Hope Pharmacy - Mohandessin,,,,,{},False,0,0
2486,Pharma Plus,,,Pharma Plus,,,,,{},False,0,0
2487,City Care Pharmacy,Giza,Mohandessin,City Care Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2488,Better Life Pharmacy,Giza,Mohandessin,Better Life Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2489,Pharma Plus,Giza,Mohandessin,Pharma Plus,Mohandessin,Mohandessin,registry,high,{},False,0,0
2490,Care 24 Seven - Obour,,,Care 24 Seven - Obour,,,,,{},False,0,0
2491,Health Gate Pharmacy,Giza,Mohandessin,Health Gate Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2492,Care 24 Seven,,,Care 24 Seven,,,,,{},False,0,0
2493,El Zahraa Pharmacy,Giza,Mohandessin,El Zahraa Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2494,El Baraka Pharmacy,Giza,Mohandessin,El Baraka Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2495,Hope Pharmacy,,,Hope Pharmacy,,,,,{},False,0,0
2496,El Faraby Pharmacy,Giza,Mohandessin,El Faraby Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2497,City Care Pharmacy - Mohandessin,Giza,Mohandessin,City Care Pharmacy - Mohandessin,Mohandessin,Mohandessin,registry,high,"{'Mohandessin': {'erp_account_address': 4, 'erp_ship_to_address': 6}}",False,8,0
2498,Misr Pharmacy,Giza,Mohandessin,Misr Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2499,Misr Pharmacy - Mohandessin,Giza,Mohandessin,Misr Pharmacy - Mohandessin,Mohandessin,Mohandessin,registry,high,{},False,0,0
2500,Al Nozha Pharmacy,Giza,Mohandessin,Al Nozha Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2501,Alpha Pharma - Banha,Giza,Mohandessin,Alpha Pharma - Banha,Mohandessin,Mohandessin,registry_conflict,conflict,"{'Mohandessin': {'erp_account_address': 12, 'erp_header_area': 3, 'erp_ship_to_address': 44}, 'Smouha': {'erp_account_address': 6, 'erp_header_area': 3, 'erp_ship_to_address': 18}}",True,73,1
2502,Mira Pharmacy,Giza,Mohandessin,Mira Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2503,El Nasr Pharmacy,Giza,Mohandessin,El Nasr Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2504,Hope Pharmacy,,,Hope Pharmacy,,,,,{},False,0,0
2505,Alpha Pharma - Mohandessin,Giza,Mohandessin,Alpha Pharma - Mohandessin,Mohandessin,Mohandessin,registry,high,{},False,0,0
2506,Metro Pharmacy,,,Metro Pharmacy,,,,,{},False,0,0
2507,Angel Pharmacy,Giza,Mohandessin,Angel Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2508,Metro Pharmacy - Mohandessin,,,Metro Pharmacy - Mohandessin,,,,,{},False,0,0
2509,El Shifa Pharmacy - Helwan,,,El Shifa Pharmacy - Helwan,,,,,{},False,0,0
2510,El Tourath Pharmacy,,,El Tourath Pharmacy,,,,,{},False,0,0
2511,Salamtek Pharmacy,Giza,Mohandessin,Salamtek Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2512,Al Amal Pharmacy - Mohandessin,,,Al Amal Pharmacy - Mohandessin,,,,,{},False,0,0
2513,Star Care Pharmacy,Giza,Mohandessin,Star Care Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2514,Green Leaf Pharmacy,Giza,Mohandessin,Green Leaf Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2515,Nile Care Pharmacy - Oct City,,,Nile Care Pharmacy - Oct City,,Mohandessin,invoice_evidence,high,"{'erp_account_address': 8, 'erp_header_area': 3, 'erp_ship_to_address': 31}",True,37,1
2516,Metro Pharmacy,Giza,Mohandessin,Metro Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2517,El Hokama Pharmacy - Mohandessin,Giza,Mohandessin,El Hokama Pharmacy - Mohandessin,Mohandessin,Mohandessin,registry,high,{},False,0,0
2518,Union Pharm,,,Union Pharm,,,,,{},False,0,0
2519,Sunrise Pharmacy - Mohandessin,Giza,Mohandessin,Sunrise Pharmacy - Mohandessin,Mohandessin,Mohandessin,registry,high,"{'Mohandessin': {'erp_account_address': 2, 'erp_ship_to_address': 7}}",False,8,0
2520,El Hokama Pharmacy - Mohandessin,Giza,Mohandessin,El Hokama Pharmacy - Mohandessin,Mohandessin,Mohandessin,registry,high,{},False,0,0
2521,Dr Medhat Pharmacy - Haram,Giza,Mohandessin,Dr Medhat Pharmacy - Haram,Mohandessin,Mohandessin,registry,high,{},False,0,0
2522,Silver Care Pharmacy - Rehab View,,,Silver Care Pharmacy - Rehab View,,Mohandessin,invoice_evidence,high,"{'erp_account_address': 4, 'erp_ship_to_address': 13}",True,16,1
2523,El Nasr Pharmacy - Agami,,,El Nasr Pharmacy - Agami,,,,,{},False,0,0
2524,El Faraby Pharmacy - Mohandessin,Giza,Mohandessin,El Faraby Pharmacy - Mohandessin,Mohandessin,Mohandessin,registry,high,{},False,0,0
2525,Pharma Plus - Mohandessin,Giza,Mohandessin,Pharma Plus - Mohandessin,Mohandessin,Mohandessin,registry,high,{},False,0,0
2526,El Tourath Pharmacy - Shubra,,,El Tourath Pharmacy - Shubra,,Mohandessin,invoice_evidence,high,"{'erp_account_address': 4, 'erp_ship_to_address': 18}",True,22,1
2527,Ebn Sina Pharmacy,Giza,Mohandessin,Ebn Sina Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2528,Salamtek Pharmacy,,,Salamtek Pharmacy,,,,,{},False,0,0
2529,El Shifa Pharmacy - Mohandessin,Giza,Mohandessin,El Shifa Pharmacy - Mohandessin,Mohandessin,Mohandessin,registry,high,{},False,0,0
2530,Hope Pharmacy - Imbaba,Giza,Mohandessin,Hope Pharmacy - Imbaba,Mohandessin,Mohandessin,registry,high,{},False,0,0
2531,El Faraby Pharmacy,,,El Faraby Pharmacy,,,,,{},False,0,0
2532,Alpha Pharma - Mohandessin,Giza,Mohandessin,Alpha Pharma - Mohandessin,Mohandessin,Mohandessin,registry,high,{},False,0,0
2533,El Baraka Pharmacy - Faisal,,,El Baraka Pharmacy - Faisal,,,,,{},False,0,0
2534,Angel Pharmacy - Imbaba,,,Angel Pharmacy - Imbaba,,,,,{},False,0,0
2535,Ebn Sina Pharmacy,Giza,Mohandessin,Ebn Sina Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2536,Ebn Sina Pharmacy - Obour,,,Ebn Sina Pharmacy - Obour,,,,,{},False,0,0
2537,El Nasr Pharmacy - Shubra,Giza,Mohandessin,El Nasr Pharmacy - Shubra,Mohandessin,Mohandessin,registry_conflict,conflict,"{'Nasr City': {'erp_account_address': 2, 'erp_ship_to_address': 3}}",True,4,1
2538,Union Pharm - Mohandessin,,,Union Pharm - Mohandessin,,,,,{},False,0,0
2539,Life Line Pharmacy,,,Life Line Pharmacy,,,,,{},False,0,0
2540,Blue Wave Pharmacy,,,Blue Wave Pharmacy,,,,,{},False,0,0
2541,Better Life Pharmacy - Mohandessin,Giza,Mohandessin,Better Life Pharmacy - Mohandessin,Mohandessin,Mohandessin,registry,high,{},False,0,0
2542,El Hokama Pharmacy - Shubra,Giza,Mohandessin,El Hokama Pharmacy - Shubra,Mohandessin,Mohandessin,registry,high,{},False,0,0
2543,Silver Care Pharmacy - Agami,,,Silver Care Pharmacy - Agami,,Mohandessin,invoice_evidence,high,"{'erp_account_address': 2, 'erp_ship_to_address': 3}",False,4,0
2544,Misr Pharmacy - Mohandessin,Giza,Mohandessin,Misr Pharmacy - Mohandessin,Mohandessin,Mohandessin,registry,high,{},False,0,0
2545,Seha First Pharmacy,Giza,Mohandessin,Seha First Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2546,Pharma Plus - Mohandessin,Giza,Mohandessin,Pharma Plus - Mohandessin,Mohandessin,Mohandessin,registry,high,{},False,0,0
2547,El Tourath Pharmacy - Mohandessin,Giza,Mohandessin,El Tourath Pharmacy - Mohandessin,Mohandessin,Mohandessin,registry,high,{},False,0,0
2548,Dr Medhat Pharmacy - Mohandessin,Giza,Mohandessin,Dr Medhat Pharmacy - Mohandessin,Mohandessin,Mohandessin,registry,high,{},False,0,0
2549,Silver Care Pharmacy - Maadi,Giza,Mohandessin,Silver Care Pharmacy - Maadi,Mohandessin,Mohandessin,registry_conflict,conflict,"{'Nasr City': {'erp_header_area': 3, 'erp_account_address': 6, 'erp_ship_to_address': 19}, 'Faisal': {'erp_ship_to_address': 3}}",True,26,2
2550,El Tourath Pharmacy - Haram,Giza,Mohandessin,El Tourath Pharmacy - Haram,Mohandessin,Mohandessin,registry,high,"{'Mohandessin': {'erp_account_address': 2, 'erp_ship_to_address': 5}}",False,6,0
2551,El Baraka Pharmacy - Nozha,,,El Baraka Pharmacy - Nozha,,Mohandessin,invoice_evidence,high,"{'erp_account_address': 2, 'erp_ship_to_address': 7}",False,8,0
2552,Blue Wave Pharmacy - Helwan,Giza,Mohandessin,Blue Wave Pharmacy - Helwan,Mohandessin,Mohandessin,registry_conflict,conflict,"{'Mohandessin': {'erp_account_address': 10, 'erp_ship_to_address': 64}, 'Faisal': {'erp_ship_to_address': 1}}",True,70,1
2553,El Baraka Pharmacy - Faisal,,,El Baraka Pharmacy - Faisal,,,,,{},False,0,0
2554,Sunrise Pharmacy,,,Sunrise Pharmacy,,,,,{},False,0,0
2555,Star Care Pharmacy - Mohandessin,Giza,Mohandessin,Star Care Pharmacy - Mohandessin,Mohandessin,Mohandessin,registry,high,{},False,0,0
2556,Nile Care Pharmacy - Mohandessin,Giza,Mohandessin,Nile Care Pharmacy - Mohandessin,Mohandessin,Mohandessin,registry,high,{},False,0,0
2557,Mira Pharmacy,Giza,Mohandessin,Mira Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2558,El Zahraa Pharmacy - Montaza,Giza,Mohandessin,El Zahraa Pharmacy - Montaza,Mohandessin,Mohandessin,registry_conflict,conflict,{'Smouha': {'erp_ship_to_address': 3}},True,3,1
2559,Star Care Pharmacy - Mohandessin,,,Star Care Pharmacy - Mohandessin,,,,,{},False,0,0
2560,Sunrise Pharmacy - Maadi,Giza,Mohandessin,Sunrise Pharmacy - Maadi,Mohandessin,Mohandessin,registry,high,{},False,0,0
2561,Care 24 Seven - Mohandessin,,,Care 24 Seven - Mohandessin,,,,,{},False,0,0
2562,Golden Care Pharmacy - Smouha,,,Golden Care Pharmacy - Smouha,,,,,{},False,0,0
2563,Hope Pharmacy - Mohandessin,Giza,Mohandessin,Hope Pharmacy - Mohandessin,Mohandessin,Mohandessin,registry,high,{},False,0,0
2564,Hope Pharmacy - Zayed,Giza,Mohandessin,Hope Pharmacy - Zayed,Mohandessin,Mohandessin,registry,high,{},False,0,0
2565,Green Leaf Pharmacy - Helwan,,,Green Leaf Pharmacy - Helwan,,Mohandessin,invoice_evidence,high,{'erp_ship_to_address': 6},False,6,0
2566,Better Life Pharmacy - Mohandessin,Giza,Mohandessin,Better Life Pharmacy - Mohandessin,Mohandessin,Mohandessin,registry,high,{},False,0,0
2567,Ebn Sina Pharmacy,,,Ebn Sina Pharmacy,,,,,{},False,0,0
2568,Nile Care Pharmacy - Rehab View,,,Nile Care Pharmacy - Rehab View,,,,,{},False,0,0
2569,Al Amal Pharmacy - Mohandessin,,,Al Amal Pharmacy - Mohandessin,,,,,{},False,0,0
2570,El Nasr Pharmacy - Mohandessin,Giza,Mohandessin,El Nasr Pharmacy - Mohandessin,Mohandessin,Mohandessin,registry_conflict,conflict,"{'Mohandessin': {'erp_account_address': 4, 'erp_ship_to_address': 14}, 'Nasr City': {'erp_header_area': 3}}",True,17,1
2571,Al Amal Pharmacy,Giza,Mohandessin,Al Amal Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2572,Union Pharm - Mohandessin,Giza,Mohandessin,Union Pharm - Mohandessin,Mohandessin,Mohandessin,registry,high,{},False,0,0
2573,Dr Medhat Pharmacy - Oct City,Giza,Mohandessin,Dr Medhat Pharmacy - Oct City,Mohandessin,Mohandessin,registry,high,{},False,0,0
2574,El Tourath Pharmacy,Giza,Mohandessin,El Tourath Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2575,Pharma Plus - Dokki,Giza,Mohandessin,Pharma Plus - Dokki,Mohandessin,Mohandessin,registry,high,{},False,0,0
2576,Better Life Pharmacy - Mohandessin,Giza,Mohandessin,Better Life Pharmacy - Mohandessin,Mohandessin,Mohandessin,registry,high,{},False,0,0
2577,Life Line Pharmacy - Rehab View,,,Life Line Pharmacy - Rehab View,,,,,{},False,0,0
2578,Angel Pharmacy - Mohandessin,Giza,Mohandessin,Angel Pharmacy - Mohandessin,Mohandessin,Mohandessin,registry,high,{},False,0,0
2579,Pharma Plus,,,Pharma Plus,,,,,{},False,0,0
2580,Salamtek Pharmacy - Haram,Giza,Mohandessin,Salamtek Pharmacy - Haram,Mohandessin,Mohandessin,registry_conflict,conflict,"{'Mohandessin': {'erp_account_address': 2, 'erp_header_area': 3, 'erp_ship_to_address': 5}, 'Faisal': {'erp_ship_to_address': 1}}",True,8,1
2581,Misr Pharmacy - Nozha,,,Misr Pharmacy - Nozha,,,,,{},False,0,0
2582,El Baraka Pharmacy - Shubra,,,El Baraka Pharmacy - Shubra,,Mohandessin,invoice_evidence,high,"{'erp_account_address': 4, 'erp_ship_to_address': 18}",True,23,1
2583,Silver Care Pharmacy - Mohandessin,,,Silver Care Pharmacy - Mohandessin,,,,,{},False,0,0
2584,Al Nozha Pharmacy - Montaza,Giza,Mohandessin,Al Nozha Pharmacy - Montaza,Mohandessin,Mohandessin,registry_conflict,conflict,"{'Mohandessin': {'erp_account_address': 2, 'erp_header_area': 3, 'erp_ship_to_address': 24}, 'Faisal': {'erp_header_area': 3, 'erp_ship_to_address': 1}, 'Nasr City': {'erp_account_address': 2, 'erp_ship_to_address': 7}}",True,36,2
2585,Health Gate Pharmacy - Mohandessin,,,Health Gate Pharmacy - Mohandessin,,,,,{},False,0,0
2586,El Baraka Pharmacy,,,El Baraka Pharmacy,,,,,{},False,0,0
2587,Nile Care Pharmacy - Mohandessin,Giza,Mohandessin,Nile Care Pharmacy - Mohandessin,Mohandessin,Mohandessin,registry,high,{},False,0,0
2588,Green Leaf Pharmacy - Mohandessin,Giza,Mohandessin,Green Leaf Pharmacy - Mohandessin,Mohandessin,Mohandessin,registry,high,{},False,0,0
2589,Elite Pharmacy - Shubra,,,Elite Pharmacy - Shubra,,,,,{},False,0,0
2590,Omega Pharmacy - Smouha,Giza,Mohandessin,Omega Pharmacy - Smouha,Mohandessin,Mohandessin,registry,high,{},False,0,0
2591,Golden Care Pharmacy - Mohandessin,,,Golden Care Pharmacy - Mohandessin,,,,,{},False,0,0
2592,Nile Care Pharmacy,,,Nile Care Pharmacy,,,,,{},False,0,0
2593,Golden Care Pharmacy - Banha,Giza,Mohandessin,Golden Care Pharmacy - Banha,Mohandessin,Mohandessin,registry,high,{},False,0,0
2594,Elite Pharmacy,,,Elite Pharmacy,,,,,{},False,0,0
2595,Misr Pharmacy - Maadi,Giza,Mohandessin,Misr Pharmacy - Maadi,Mohandessin,Mohandessin,registry,high,{},False,0,0
2596,Care 24 Seven - Maadi,Giza,Mohandessin,Care 24 Seven - Maadi,Mohandessin,Mohandessin,registry,high,{},False,0,0
2597,Green Leaf Pharmacy,,,Green Leaf Pharmacy,,,,,{},False,0,0
2598,Life Line Pharmacy,Giza,Mohandessin,Life Line Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2599,Seha First Pharmacy,,,Seha First Pharmacy,,,,,{},False,0,0
2600,Union Pharm - Haram,,,Union Pharm - Haram,,Mohandessin,invoice_evidence,high,{'erp_ship_to_address': 4},False,4,0
2601,Health Gate Pharmacy,Giza,Mohandessin,Health Gate Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2602,Care 24 Seven - Shubra,,,Care 24 Seven - Shubra,,Mohandessin,invoice_evidence,high,"{'erp_account_address': 2, 'erp_ship_to_address': 40}",True,50,2
2603,Alpha Pharma - Mohandessin,,,Alpha Pharma - Mohandessin,,,,,{},False,0,0
2604,Al Amal Pharmacy - Mohandessin,Giza,Mohandessin,Al Amal Pharmacy - Mohandessin,Mohandessin,Mohandessin,registry,high,{},False,0,0
2605,Misr Pharmacy - Marg,,,Misr Pharmacy - Marg,,Mohandessin,invoice_evidence,medium,{'erp_ship_to_address': 2},False,2,0
2606,Union Pharm,,,Union Pharm,,,,,{},False,0,0
2607,Angel Pharmacy,Giza,Mohandessin,Angel Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2608,Hope Pharmacy - Mohandessin,Giza,Mohandessin,Hope Pharmacy - Mohandessin,Mohandessin,Mohandessin,registry,high,{},False,0,0
2609,Salamtek Pharmacy - Mohandessin,,,Salamtek Pharmacy - Mohandessin,,,,,{},False,0,0
2610,Health Gate Pharmacy - Marg,,,Health Gate Pharmacy - Marg,,Mohandessin,invoice_evidence,high,"{'erp_account_address': 4, 'erp_ship_to_address': 42}",False,44,0
2611,Sunrise Pharmacy,,,Sunrise Pharmacy,,,,,{},False,0,0
2612,Union Pharm - Mohandessin,Giza,Mohandessin,Union Pharm - Mohandessin,Mohandessin,Mohandessin,registry,high,{},False,0,0
2613,Hope Pharmacy,Giza,Mohandessin,Hope Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2614,Seha First Pharmacy - Shubra,Giza,Mohandessin,Seha First Pharmacy - Shubra,Mohandessin,Mohandessin,registry_conflict,conflict,"{'Mohandessin': {'erp_header_area': 3, 'erp_ship_to_address': 4}, 'Smouha': {'erp_account_address': 2, 'erp_ship_to_address': 13}}",True,19,1
2615,Seha First Pharmacy - Zayed,Giza,Mohandessin,Seha First Pharmacy - Zayed,Mohandessin,Mohandessin,registry_conflict,conflict,"{'Mohandessin': {'erp_account_address': 8, 'erp_header_area': 3, 'erp_ship_to_address': 26}, 'Nasr City': {'erp_header_area': 3}}",True,32,1
2616,Golden Care Pharmacy,,,Golden Care Pharmacy,,,,,{},False,0,0
2617,El Baraka Pharmacy,,,El Baraka Pharmacy,,,,,{},False,0,0
2618,El Hokama Pharmacy - Montaza,Giza,Mohandessin,El Hokama Pharmacy - Montaza,Mohandessin,Mohandessin,registry,high,{},False,0,0
2619,Seha First Pharmacy,Giza,Mohandessin,Seha First Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2620,Better Life Pharmacy - Mohandessin,Giza,Mohandessin,Better Life Pharmacy - Mohandessin,Mohandessin,Mohandessin,registry,high,{},False,0,0
2621,Better Life Pharmacy,Giza,Mohandessin,Better Life Pharmacy,Mohandessin,Mohandessin,registry,high,{},False,0,0
2622,Metro Pharmacy,,,Metro Pharmacy,,,,,{},False,0,0
2623,Union Pharm - Nozha,Giza,Mohandessin,Union Pharm - Nozha,Mohandessin,Mohandessin,registry_conflict,conflict,"{'Smouha': {'erp_header_area': 3}, 'Nasr City': {'erp_account_address': 2, 'erp_ship_to_address': 2}, 'Mohandessin': {'erp_account_address': 2, 'erp_ship_to_address': 19}}",True,24,2
