invoice_line_id,invoice_id,quantity,unit_price,line_total,tax_regime_flag
57228,328840,5,328.23,1331.11,EV01
57229,328840,2,96.67,144.58,EV01
57230,328840,3,44.37,103.91,EV01
57231,328840,6,130.55,619.42,EV01
57232,328841,5,141.36,589.76,
57233,328841,3,159.75,390.67,
57234,328841,2,186.76,307.77,
57235,328841,5,12.85,54.37,
57236,328841,3,143.09,350.16,
57237,328847,4,7.28,26.53,
57238,328847,6,60.09,313.28,
57239,328847,2,58.26,101.05,
57240,328847,3,18.32,44.09,
57241,328847,8,379.68,2603.08,
57242,328847,4,19.17,65.17,
57243,328847,7,223.66,1336.34,
57244,328854,5,204.59,803.32,
57245,328854,4,101.09,299.65,
57246,328854,9,24.96,172.41,
57247,328854,4,56.49,173.96,
57248,328857,4,119.53,418.72,
57249,328857,2,383.88,626.12,
57250,328857,2,82.43,122.52,
57251,328860,5,93.02,393.02,EV01
57252,328860,6,402.78,1926.35,EV01
57253,328860,4,436.80,1437.24,EV01
57254,328860,3,139.99,398.71,EV01
57255,328860,4,84.23,311.71,EV01
57256,328860,3,18.43,50.20,EV01
57257,328860,3,8.00 EGP,19.71,EV01
57258,328861,1,83.68,66.73,
57259,328861,5,298.62,1201.40,
57260,328861,2,288.23,487.93,
57261,328861,3,108.80,246.16,
57262,328861,4,85.64,252.26,
57263,328861,3,55.27,122.57,
57264,328861,2,303.35,475.99,
57265,328861,5,175.65,654.22,
57266,328861,6,475.83,2177.25,
57267,328863,4,235.20,735.12,
57268,328863,6,8.58 EGP,45.56,
57269,328863,4,284.45,972.66,
57270,328863,5,62.40,261.40,
57271,328863,2,7.24,11.60,
57272,328864,4,212.18 EGP,747.65,EV01
57273,328864,4,503.88,1757.66,EV01
57274,328864,3,11.89,31.19,EV01
57275,328864,4,35.34,115.14,EV01
57276,328864,3,33.50,81.06,EV01
57277,328864,3,144.28,362.47,EV01
57278,328864,7,261.60,1591.74,EV01
57279,328864,3,82.35,206.90,EV01
57280,328864,4,90.72,314.51,EV01
57281,328864,2,346.19,598.77,EV01
57282,328864,6,56.61,287.64,EV01
57283,328864,3,12.24,32.99,EV01
57284,328866,4,24.12,80.66,
57285,328866,5,11.38,46.16,
57286,328866,8,191.66,1349.18,
57287,328866,3,24.10,64.68,
57288,328866,2,427.14,754.27,
57289,328866,2,8.40,14.95,
57290,328866,5,16.61,71.92,
57291,328871,5,16.58,67.84,EV01
57292,328871,3,117.65,265.82,EV01
57293,328871,6,22.78,108.61,EV01
57294,328871,5,58.99,236.67,EV01
57295,328871,5,45.68,175.11,EV01
57296,328872,3,326.03,821.90,
57297,328872,4,443.10,1605.85,
57298,328872,2,48.96,86.82,
57299,328872,5,65.94,267.06,
57300,328872,4,7.46,24.68,
57301,328872,2,289.17,467.87,
57302,328872,3,57.04,138.03,
57303,328872,4,222.24,724.21,
57304,328872,8,33.50,224.20,
57305,328872,3,105.12,271.15,
57306,328872,5,507.96,2133.91,
57307,328872,6,165.26,794.89,
57308,328872,3,89.38,223.03,
57309,328872,5,17.98,69.82,
57310,328872,5,144.28,560.18,
57311,328879,5,7.21,32.70,
57312,328879,2,162.10,274.71,
57313,328879,2,101.09,168.56,
57314,328879,5,169.84,771.77,
57315,328879,3,173.89,443.46,
57316,328879,4,223.92,781.07,
57317,328879,6,13.06,65.90,
57318,328883,2,88.51,134.37,EV01
57319,328883,4,62.53,206.82,EV01
57320,328883,1,35.54,29.12,EV01
57321,328883,5,65.88,244.35,EV01
57322,328883,5,126.59,474.30,EV01
57323,328883,5,121.97,482.05,EV01
57324,328884,4,83.05,290.02,
57325,328884,3,303.03,742.64,
57326,328885,4,35.54,114.16,
57327,328885,4,202.34,722.30,
57328,328885,5,19.55,83.72,
57329,328885,6,96.86,489.56,
57330,328885,4,61.18,213.48,
57331,328885,2,238.08,422.46,
57332,328886,4,450.66,1594.66,EV01
57333,328886,5,246.72,1160.52,EV01
57334,328886,3,24.19,66.19,EV01
57335,328886,5,46.35,211.30,EV01
57336,328886,4,339.57,1145.74,EV01
57337,328886,6,96.00,510.54,EV01
57338,328886,2,237.60,445.09,EV01
57339,328887,3,212.18,556.69,EV01
57340,328887,4,12.44 EGP,38.50,EV01
57341,328887,3,99.36,242.70,EV01
57342,328887,7,93.60,520.73,EV01
57343,328888,5,8.05,31.64,EV01
57344,328888,5,13.36,54.27,EV01
57345,328888,10,101.95,832.71,EV01
57346,328888,9,100.22,765.22,EV01
57347,328897,5,121.84,558.36,
57348,328897,5,171.95,804.87,
57349,328897,3,30.89,83.28,
57350,328897,5,149.42,646.63,
57351,328897,2,96.96,168.56,
57352,328897,4,283.50,986.82,
57353,328897,3,140.58,367.62,
57354,328898,4,547.74,2011.00,
57355,328898,2,219.35,394.43,
57356,328898,4,124.25,445.47,
57357,328900,2,188.50,292.85,EV01
57358,328900,3,286.02,635.69,EV01
57359,328900,4,12.61,36.19,EV01
57360,328900,5,30.99,117.55,EV01
57361,328900,4,394.38 EGP,1216.49,EV01
57362,328904,4,179.52,636.23,
57363,328904,4,184.62,672.01,
57364,328904,5,49.41,200.69,
57365,328904,6,24.70,133.60,
57366,328904,4,112.69,354.92,
57367,328904,7,16.65,97.00,
57368,328907,6,43.56,241.41,
57369,328907,3,17.80,51.31,
57370,328907,3,88.32,244.87,
57371,328907,8,331.38,2601.83,
57372,328908,3,237.60,627.82,
57373,328908,5,7.30,31.42,
57374,328908,4,45.81,157.83,
57375,328908,5,110.80,489.43,
57376,328908,3,72.77,197.85,
57377,328908,4,13.50,48.73,
57378,328908,3,73.32,194.63,
57379,328908,2,35.24,62.15,
57380,328908,5,183.04,829.61,
57381,328910,3,180.05,420.18,EV01
57382,328910,4,137.02,421.76,EV01
57383,328910,4,7.40,23.14,EV01
57384,328910,4,301.46,964.52,EV01
57385,328910,5,66.00,282.87,EV01
57386,328910,2,153.98,235.27,EV01
57387,328910,3,391.86,919.36,EV01
57388,328910,3,32.57,74.57,EV01
57389,328910,5,7.83,33.06,EV01
57390,328910,5,234.00,971.13,EV01
57391,328910,6,96.48,457.86,EV01
57392,328910,9,122.23,857.04,EV01
57393,328920,3,210.33,541.92,EV01
57394,328920,2,75.99,138.75,EV01
57395,328920,3,217.68,526.34,EV01
57396,328920,1,8.21,6.79,EV01
57397,328920,6,228.96,1087.21,EV01
57398,328920,4,122.36,458.19,EV01
57399,328920,7,209.31,1191.26,EV01
57400,328921,5,285.71,1332.97,
57401,328921,4,34.42,125.15,
57402,328921,4,205.82,738.48,
57403,328921,2,227.28,428.43,
57404,328921,3,85.17,234.08,
57405,328921,2,7.59,14.43,
57406,328921,3,25.68,75.87,
57407,328921,5,63.07,310.66,
57408,328928,5,456.96,1871.71,EV01
57409,328928,5,16.54,72.17,EV01
57410,328928,2,246.48,404.32,EV01
57411,328937,3,32.37,86.71,EV01
57412,328937,4,254.88,934.44,EV01
57413,328937,4,13.58,50.24,EV01
57414,328937,8,56.49,385.52,EV01
57415,328937,6,91.30,468.03,EV01
57416,328937,3,41.58,112.25,EV01
57417,328937,5,302.72,1304.92,EV01
57418,328937,5,137.15 EGP,596.99,EV01
57419,328939,5,337.37,1449.98,
57420,328939,5,184.10,846.60,
57421,328939,3,30.10 EGP,74.74,
57422,328939,5,24.55,104.67,
57423,328939,3,33.92,85.29,
57424,328939,2,153.06,260.30,
57425,328939,3,171.42,442.92,
57426,328939,6,8.49,44.71,
57427,328939,1,334.53,285.32,
57428,328939,4,40.77,141.79,
57429,328939,7,65.09,401.08,
57430,328939,8,17.68,124.61,
57431,328941,2,7.96,14.35,EV01
57432,328941,4,19.53,65.85,EV01
57433,328941,1,64.42,55.28,EV01
57434,328941,4,30.43,102.96,EV01
57435,328941,4,24.72,91.55,EV01
57436,328941,7,336.74,2099.97,EV01
57437,328941,7,72.22,468.11,EV01
57438,328942,3,88.90,180.52,EV01
57439,328942,4,138.73,385.43,EV01
57440,328942,5,31.45,118.00,EV01
57441,328942,5,35.34,137.13,EV01
57442,328942,3,78.58 EGP,175.77,EV01
57443,328946,6,8.12,40.05,
57444,328946,4,123.29 EGP,426.51,
57445,328946,3,160.51,407.63,
57446,328946,1,71.98,61.82,
57447,328946,3,7.83,18.93,
57448,328946,5,528.36,2104.13,
57449,328946,2,173.18,269.03,
57450,328946,1,130.15,109.46,
57451,328947,6,201.93,970.33,EV01
57452,328947,4,248.64,802.59,EV01
57453,328947,5,133.19,557.96,EV01
57454,328947,1,121.18,108.26,EV01
57455,328947,5,116.70,470.87,EV01
57456,328948,4,94.56 EGP,327.93,EV01
57457,328948,5,229.44,881.06,EV01
57458,328948,5,47.25,184.11,EV01
57459,328948,2,133.85,202.78,EV01
57460,328948,1,46.94,38.31,EV01
57461,328948,2,31.58,47.53,EV01
57462,328948,4,132.53,396.85,EV01
57463,328950,4,29.87,97.59,
57464,328950,6,319.41,1436.09,
57465,328950,3,18.23,43.85,
57466,328950,4,8.05,28.17,
57467,328950,4,194.14,668.61,
57468,328950,5,205.62,873.35,
57469,328950,4,223.45,738.33,
57470,328951,8,555.39,3698.28,EV01
57471,328951,2,34.39,60.43,EV01
57472,328951,2,121.31,202.53,EV01
57473,328951,3,31.98 EGP,77.97,EV01
57474,328951,2,8.01,13.08,EV01
57475,328951,2,405.72,659.49,EV01
57476,328951,2,123.78,205.21,EV01
57477,328951,7,263.52,1472.47,EV01
57478,328951,1,199.26,163.84,EV01
57479,328951,3,129.62,357.02,EV01
57480,328957,5,116.58,515.99,EV01
57481,328957,4,167.38,584.04,EV01
57482,328957,4,12.65,42.33,EV01
57483,328957,3,302.40,851.41,EV01
57484,328957,4,134.90,513.10,EV01
57485,328957,4,448.98,1704.52,EV01
57486,328958,6,66.31,336.93,EV01
57487,328958,3,126.06,340.36,EV01
57488,328958,5,12.01,53.06,EV01
57489,328958,4,23.06,78.36,EV01
57490,328958,4,306.81,1018.07,EV01
57491,328958,6,160.16,805.78,EV01
57492,328960,4,188.40,578.66,EV01
57493,328960,4,57.10,179.66,EV01
57494,328960,7,127.25,678.93,EV01
57495,328960,5,24.29,92.74,EV01
57496,328960,3,143.75,320.50,EV01
57497,328962,5,25.42,105.25,
57498,328962,2,61.67,108.94,
57499,328962,5,253.20,1106.99,
57500,328962,5,84.00,366.25,
57501,328962,3,125.80,335.10,
57502,328966,4,187.62,626.45,EV01
57503,328966,2,24.67,37.69,EV01
57504,328966,3,12.28,27.54,EV01
57505,328966,6,224.64,1094.45,EV01
57506,328966,11,7.48 EGP,65.61,EV01
57507,328966,10,60.27,475.42,EV01
57508,328966,6,71.12,341.55,EV01
57509,328966,5,89.47,322.72,EV01
57510,328966,3,139.13,329.87,EV01
57511,328966,2,406.14,651.20,EV01
57512,328966,4,527.85 EGP,1666.22,EV01
57513,328973,6,105.12,446.81,EV01
57514,328973,7,58.07,309.38,EV01
57515,328973,1,7.53,5.61,EV01
57516,328973,5,16.87,62.44,EV01
57517,328973,5,142.58,539.36,EV01
57518,328973,4,114.46,345.20,EV01
57519,328973,4,31.98,90.48,EV01
57520,328973,5,62.65 EGP,234.07,EV01
57521,328974,5,119.65,478.30,
57522,328974,4,100.70,318.76,
57523,328974,5,258.72,952.60,
57524,328974,2,89.57,126.24,
57525,328974,5,83.45,308.92,
57526,328974,5,44.55,184.03,
57527,328974,6,439.32,2129.17,
57528,328974,5,191.88,669.42,
57529,328975,4,410.76,1162.62,
57530,328975,5,408.66,1428.86,
57531,328975,3,100.90,245.78,
57532,328979,5,437.22,1852.93,EV01
57533,328979,3,100.61,253.71,EV01
57534,328979,1,30.92 EGP,26.24,EV01
57535,328979,6,22.97,119.76,EV01
57536,328979,5,133.98,603.64,EV01
57537,328979,5,552.33,2511.86,EV01
57538,328981,4,144.86,493.57,EV01
57539,328981,3,12.43 EGP,29.97,EV01
57540,328981,5,82.90,338.56,EV01
57541,328981,7,83.76,513.05,EV01
57542,328981,1,64.23,52.00,EV01
57543,328987,7,12.99,71.43,EV01
57544,328987,5,17.46,56.90,EV01
57545,328987,2,417.06,645.25,EV01
57546,328987,5,325.40,1191.86,EV01
57547,328987,6,57.22,251.39,EV01
57548,328987,4,62.10,184.01,EV01
57549,328987,5,166.29,591.57,EV01
57550,328989,3,24.91,61.17,
57551,328989,5,44.33,181.54,
57552,328989,4,77.24,269.29,
57553,328989,1,233.04,181.39,
57554,328989,3,206.44,536.40,
57555,328989,4,95.62,312.41,
57556,328989,5,134.90,562.80,
57557,328989,7,156.71,930.34,
57558,328991,5,208.49,976.20,
57559,328991,3,63.14,170.87,
57560,328991,5,75.52,333.84,
57561,328991,7,392.70,2278.85,
57562,329002,4,145.16 EGP,437.06,
57563,329002,5,176.35,691.48,
57564,329002,5,31.61,129.14,
57565,329002,2,158.69,256.06,
57566,329002,2,342.09,523.15,
57567,329002,8,537.03,3243.59,
57568,329002,7,8.52,45.68,
57569,329002,2,8.55,13.02,
57570,329002,3,89.95,207.90,
57571,329002,3,326.97,719.74,
57572,329002,3,243.60,506.10,
57573,329002,4,334.53,979.20,
57574,329003,6,467.67,2039.85,EV01
57575,329003,4,88.42,258.97,EV01
57576,329003,2,13.03,17.90,EV01
57577,329003,3,97.63,224.22,EV01
57578,329003,2,236.88,375.25,EV01
57579,329003,1,63.62,48.82,EV01
57580,329003,5,511.53,1952.40,EV01
57581,329004,3,7.54,21.97,
57582,329004,3,12.26,31.60,
57583,329004,3,29.77 EGP,84.07,
57584,329004,5,12.28,55.48,
57585,329004,4,331.07,1172.88,
57586,329004,7,31.65,203.52,
57587,329004,1,301.77,289.24,
57588,329016,2,35.87,51.86,
57589,329016,6,162.10,746.80,
57590,329016,6,81.80,416.25,
57591,329016,3,83.05,195.02,
57592,329016,5,147.90,572.53,
57593,329016,4,307.13,935.17,
57594,329024,3,12.18,29.48,EV01
57595,329024,1,59.29,48.10,EV01
57596,329024,2,127.09,211.73,EV01
57597,329024,3,212.18,526.42,EV01
57598,329024,5,81.48,334.08,EV01
57599,329024,2,19.31,30.23,EV01
57600,329024,3,525.30,1257.88,EV01
57601,329029,4,11.91,38.68,
57602,329029,5,91.78,376.03,
57603,329029,5,74.26,294.67,
57604,329029,3,195.37,497.15,
57605,329029,4,162.94,606.55,
57606,329029,6,57.46,292.16,
57607,329029,4,537.03,1842.29,
57608,329029,5,106.67,449.64,
57609,329029,6,24.96,128.35,
57610,329029,6,17.37,87.94,
57611,329031,4,22.94,71.21,
57612,329031,2,159.98,281.49,
57613,329031,3,22.34,50.70,
57614,329031,8,12.80,79.87,
57615,329031,5,33.00,134.15,
57616,329031,5,553.86,2028.78,
57617,329031,6,90.24,408.69,
57618,329032,4,91.10,333.33,
57619,329032,4,24.77,93.31,
57620,329032,7,288.54,1900.23,
57621,329032,8,137.86,1034.65,
57622,329032,7,260.40,1749.95,
57623,329032,3,7.48,20.55,
57624,329032,2,33.46,64.12,
57625,329032,3,71.04,193.73,
57626,329036,6,436.38,2128.41,
57627,329036,4,55.02,165.83,
57628,329036,4,296.10 EGP,871.46,
57629,329036,5,11.88,45.34,
57630,329036,6,158.54,799.17,
57631,329039,4,485.01,1744.50,
57632,329039,6,11.61,61.77,
57633,329039,2,35.15,60.90,
57634,329042,1,82.50,65.15,EV01
57635,329042,7,110.57,636.97,EV01
57636,329042,4,192.90,550.84,EV01
57637,329042,3,403.62,914.03,EV01
57638,329042,6,34.75,161.94,EV01
57639,329042,5,93.70,344.43,EV01
57640,329042,2,8.58,13.34,EV01
57641,329042,6,306.81,1485.95,EV01
57642,329042,4,203.57,603.35,EV01
57643,329042,6,49.28,222.92,EV01
57644,329042,2,100.80,138.64,EV01
57645,329042,5,381.36,1256.56,EV01
57646,329042,4,502.35,1506.72,EV01
57647,329045,4,319.73,1008.97,
57648,329045,5,140.98,565.77,
57649,329046,3,124.96,248.85,
57650,329046,2,56.18,88.73,
57651,329046,5,12.81,48.50,
57652,329046,3,87.36,211.72,
57653,329046,3,32.14,73.65,
57654,329047,2,44.51,69.12,
57655,329047,5,229.68,927.26,
57656,329047,2,253.92,427.98,
57657,329049,5,13.24,62.00,
57658,329049,5,151.24,685.97,
57659,329049,7,234.96,1477.73,
57660,329049,6,62.59,319.26,
57661,329049,3,33.86,92.80,
57662,329049,5,25.03,115.06,
57663,329049,2,258.72,495.42,
57664,329049,6,284.13,1608.78,
57665,329049,1,438.06,404.30,
57666,329049,3,89.38,232.66,
57667,329049,2,219.12,423.68,
57668,329049,6,113.87,625.50,
57669,329050,7,16.88,97.74,
57670,329050,5,129.09,575.07,
57671,329050,5,185.33,702.90,
57672,329050,11,223.92,1948.73,
57673,329050,4,208.08 EGP,704.46,
57674,329050,4,100.99,337.80,
57675,329050,2,247.44,407.92,
57676,329050,2,128.17,210.08,
57677,329058,4,42.62,157.56,EV01
57678,329058,5,7.69,35.94,EV01
57679,329058,5,86.27,390.83,EV01
57680,329058,5,16.24,74.80,EV01
57681,329058,3,119.86,329.73,EV01
57682,329058,4,7.74,27.10,EV01
57683,329058,3,329.49,915.44,EV01
57684,329060,5,82.74,361.16,
57685,329060,6,544.17,2637.38,
57686,329060,4,86.19,274.06,
57687,329060,3,7.26,18.59,
57688,329060,5,46.76,189.93,
57689,329060,4,25.75,84.62,
57690,329060,6,12.45,62.87,
57691,329060,4,60.94,191.36,
57692,329061,4,75.99,274.95,EV01
57693,329061,1,162.94,135.19,EV01
57694,329061,4,480.93,1566.06,EV01
57695,329061,3,131.87,319.08,EV01
57696,329061,6,124.02,629.67,EV01
57697,329061,6,165.44,852.91,EV01
57698,329061,2,16.87,30.39,EV01
57699,329061,5,426.30,1801.52,EV01
57700,329061,4,343.98,1206.05,EV01
57701,329061,3,12.88,32.20,EV01
57702,329061,3,35.61,83.75,EV01
57703,329061,2,123.43,183.63,EV01
57704,329061,4,17.57,57.42,EV01
57705,329067,6,24.17,124.50,EV01
57706,329067,5,58.32,251.08,EV01
57707,329067,4,421.26,1518.02,EV01
57708,329067,6,135.43,641.03,EV01
57709,329067,7,58.68,341.42,EV01
57710,329067,2,160.82,287.94,EV01
57711,329067,3,41.72,102.89,EV01
57712,329068,6,80.07,396.43,
57713,329068,3,150.33,397.73,
57714,329068,3,33.63,88.47,
57715,329068,5,35.94,161.44,
57716,329068,4,327.60,1125.07,
57717,329073,6,102.05,467.21,
57718,329073,2,7.70,12.64,
57719,329073,4,322.56,953.76,
57720,329073,1,46.62,35.77,
57721,329073,5,21.96,87.54,
57722,329073,5,8.62,33.90,
57723,329078,1,224.88,194.85,EV01
57724,329078,4,44.96,162.56,EV01
57725,329078,4,101.47,345.49,EV01
57726,329078,6,210.54,1108.21,EV01
57727,329078,3,122.96,315.87,EV01
57728,329078,6,447.72,2469.69,EV01
57729,329078,5,191.49,828.10,EV01
57730,329082,1,12.79,10.75,
57731,329082,5,140.75,703.75,
57732,329082,4,31.85 EGP,112.77,
57733,329082,6,309.02,1609.09,
57734,329082,3,166.29,454.64,
57735,329082,4,138.07,509.46,
57736,329082,5,12.79,60.43,
57737,329085,2,104.83,171.40,EV01
57738,329085,6,163.68,747.57,EV01
57739,329085,4,18.40,55.49,EV01
57740,329087,3,17.35,36.42,
57741,329087,4,23.50,69.78,
57742,329087,5,8.02,26.73,
57743,329087,4,59.90,185.33,
57744,329087,7,469.71 EGP,2448.96,
57745,329087,3,114.22,267.53,
57746,329087,4,7.94,24.86,
57747,329087,6,219.76,1016.96,
57748,329087,2,16.42,24.19,
57749,329087,4,25.06,74.48,
57750,329087,5,284.45,1080.56,
57751,329090,2,192.72,291.23,EV01
57752,329090,3,417.90,835.31,EV01
57753,329090,2,200.70,319.04,EV01
57754,329090,2,99.55,160.19,EV01
57755,329090,4,133.85,394.43,EV01
57756,329090,4,158.54,500.10,EV01
57757,329090,7,18.77,97.81,EV01
57758,329090,5,162.34,615.04,EV01
57759,329090,2,183.92,289.48,EV01
57760,329090,3,173.18,403.43,EV01
57761,329090,2,34.29,52.35,EV01
57762,329090,5,16.87,67.43,EV01
57763,329092,5,47.57,173.42,
57764,329092,4,22.46,70.90,
57765,329092,3,249.60 EGP,555.28,
57766,329092,3,446.88,1046.73,
57767,329092,4,125.55,345.43,
57768,329093,6,122.01,555.25,
57769,329093,4,395.22,1185.46,
57770,329093,4,189.38,610.96,
57771,329093,5,11.55,44.94,
57772,329094,3,25.20,66.61,
57773,329094,7,127.20,883.69,
57774,329094,5,548.76 EGP,2566.97,
57775,329094,7,11.71 EGP,76.87,
57776,329095,7,538.56,3143.70,
57777,329095,4,302.09,1006.72,
57778,329095,8,160.16,1084.26,
57779,329095,3,80.86,206.92,
57780,329097,4,235.44,751.91,EV01
57781,329097,5,511.53,2168.92,EV01
57782,329097,7,145.01,790.18,EV01
57783,329097,8,34.55,236.05,EV01
57784,329101,5,438.48,1929.37,EV01
57785,329101,4,95.71,357.65,EV01
57786,329101,6,55.27,258.40,EV01
57787,329101,4,61.85,202.98,EV01
57788,329102,4,258.48,893.33,
57789,329102,8,172.48,1099.73,
57790,329102,2,17.05,28.05,
57791,329102,3,89.57,222.32,
57792,329102,4,94.85,314.01,
57793,329102,3,25.30 EGP,62.95,
57794,329102,3,22.20,53.11,
57795,329102,2,432.60,705.27,
57796,329103,4,8.05,27.46,EV01
57797,329103,6,146.68,818.66,EV01
57798,329103,4,12.69,40.21,EV01
57799,329103,3,77.32,198.49,EV01
57800,329103,4,121.70,442.08,EV01
57801,329108,5,172.48,667.19,
57802,329108,2,199.47,345.50,
57803,329108,5,24.86,96.74,
57804,329108,2,244.56,410.82,
57805,329108,3,101.57,244.28,
57806,329108,3,293.58,713.07,
57807,329111,6,7.46,38.33,EV01
57808,329111,3,23.76,57.09,EV01
57809,329111,3,218.53,595.85,EV01
57810,329111,3,108.44,287.22,EV01
57811,329111,7,26.21,160.42,EV01
57812,329111,6,259.44,1295.75,EV01
57813,329111,4,43.79,148.51,EV01
57814,329111,1,218.94,186.36,EV01
57815,329111,3,12.31,32.99,EV01
57816,329111,1,322.25,281.84,EV01
57817,329114,4,538.05,1884.92,
57818,329114,4,43.61,151.90,
57819,329114,3,21.79,59.35,
57820,329114,6,104.83,556.34,
57821,329114,4,389.34,1386.28,
57822,329114,3,76.85,202.49,
57823,329114,5,80.54,327.14,
57824,329114,5,245.28,1045.45,
57825,329115,7,31.09,186.22,EV01
57826,329115,3,66.25,168.12,EV01
57827,329115,4,459.48,1606.91,EV01
57828,329115,3,11.38,29.42,EV01
57829,329115,3,204.39,518.43,EV01
57830,329115,6,106.91 EGP,574.85,EV01
57831,329115,2,7.87,13.50,EV01
57832,329117,6,79.83,440.38,EV01
57833,329117,6,542.64,2966.66,EV01
57834,329128,5,336.11,1320.71,
57835,329128,3,149.72,354.35,
57836,329128,4,71.04,228.33,
57837,329128,3,22.75,49.11,
57838,329128,5,65.15,244.86,
57839,329129,3,17.46 EGP,47.20,EV01
57840,329129,5,121.57,521.53,EV01
57841,329129,2,12.99,22.26,EV01
57842,329129,5,216.69,974.15,EV01
57843,329129,3,126.85,369.85,EV01
57844,329129,7,17.26,104.82,EV01
57845,329129,3,17.48,43.66,EV01
57846,329130,2,187.44,327.56,
57847,329130,3,12.19,30.45,
57848,329130,4,388.50,1347.39,
57849,329130,7,109.98,627.84,
57850,329130,4,433.86,1430.73,
57851,329130,3,128.70,346.11,
57852,329130,5,109.62,440.79,
57853,329130,4,8.14,26.77,
57854,329132,4,40.55,136.51,EV01
57855,329132,6,316.89,1609.89,EV01
57856,329132,3,115.52 EGP,263.12,EV01
57857,329132,4,12.13 EGP,43.43,EV01
57858,329132,6,245.52,1203.20,EV01
57859,329132,4,8.78,29.71,EV01
57860,329132,1,90.05,72.62,EV01
57861,329132,5,7.73,31.30,EV01
57862,329132,6,66.92,364.55,EV01
57863,329132,4,30.53,107.37,EV01
57864,329139,5,13.71,49.02,
57865,329139,2,137.10,195.74,
57866,329139,4,41.90,119.98,
57867,329139,2,192.90,292.63,
57868,329144,4,35.44,109.43,EV01
57869,329144,4,412.44,1473.46,EV01
57870,329144,3,380.10,1026.86,EV01
57871,329144,7,49.10 EGP,293.59,EV01
57872,329144,6,298.62,1583.06,EV01
57873,329148,4,93.02,335.32,
57874,329148,6,13.18,68.84,
57875,329148,2,60.39,109.15,
57876,329151,7,16.70,100.79,
57877,329151,4,65.21,215.09,
57878,329151,6,16.70,79.55,
57879,329151,3,17.42,40.32,
57880,329151,1,258.00,206.59,
57881,329151,1,146.22,120.72,
57882,329151,4,26.16,87.67,
57883,329152,4,7.43,26.62,EV01
57884,329152,4,31.42,101.83,EV01
57885,329155,3,124.49,347.46,EV01
57886,329155,4,158.84,543.58,EV01
57887,329155,3,203.36,530.07,EV01
57888,329155,5,34.78,152.39,EV01
57889,329155,7,186.56,1106.04,EV01
57890,329156,5,19.69,84.51,
57891,329156,3,220.79,571.01,
57892,329156,2,152.15,255.63,
57893,329156,3,154.28,372.31,
57894,329156,3,43.56,120.02,
57895,329156,6,87.84,464.65,
57896,329156,9,31.02,247.71,
57897,329166,7,148.81,929.93,
57898,329166,4,49.41 EGP,175.65,
57899,329166,6,23.18,122.86,
57900,329166,5,41.76,176.09,
57901,329166,2,189.83,346.50,
57902,329166,11,17.73,161.98,
57903,329166,2,34.22,60.46,
57904,329171,4,18.07,55.23,
57905,329171,2,16.70,26.39,
57906,329171,5,172.66,716.56,
57907,329171,5,48.02,190.99,
57908,329171,2,194.96,304.43,
57909,329171,2,42.48,73.16,
57910,329171,3,401.10,1010.05,
57911,329171,5,74.18,314.16,
57912,329171,2,476.34,795.62,
57913,329171,4,210.74,658.89,
57914,329171,3,139.13,349.04,
57915,329173,5,286.02,1394.96,EV01
57916,329173,6,255.60,1462.21,EV01
57917,329173,7,11.86,73.80,EV01
57918,329173,4,23.23,84.87,EV01
57919,329173,5,19.33,90.36,EV01
57920,329173,3,122.63,340.53,EV01
57921,329173,3,72.38,207.80,EV01
57922,329173,2,42.62,73.33,EV01
57923,329173,4,187.78,718.86,EV01
57924,329173,4,60.21,231.32,EV01
57925,329173,3,161.04,445.32,EV01
57926,329173,2,464.61,853.04,EV01
57927,329178,3,33.96,74.69,
57928,329178,4,381.36,1137.81,
57929,329178,3,173.01,415.57,
57930,329178,5,75.99,281.42,
57931,329178,4,154.89,497.00,
57932,329178,2,452.76,679.04,
57933,329178,2,46.71,65.46,
57934,329178,2,156.41,241.89,
57935,329178,1,45.41,32.17,
57936,329178,2,227.04,319.25,
57937,329178,5,56.24,233.26,
57938,329178,3,437.22,960.36,
57939,329182,5,23.18,101.35,
57940,329182,5,200.29,896.07,
57941,329182,2,25.18,42.74,
57942,329182,3,162.27,414.09,
57943,329182,4,98.59,333.03,
57944,329182,2,13.20,23.76,
57945,329182,3,100.80,282.12,
57946,329183,3,44.73,118.79,
57947,329183,5,18.34,76.13,
57948,329183,5,139.99,546.44,
57949,329183,4,158.08,538.56,
57950,329183,5,158.38,672.90,
57951,329183,3,23.81,58.52,
57952,329183,5,25.63 EGP,104.69,
57953,329183,6,319.10,1633.06,
57954,329185,3,140.32,317.08,EV01
57955,329185,4,542.64,1734.58,EV01
57956,329185,4,62.53,184.75,EV01
57957,329185,4,13.45,40.12,EV01
57958,329185,2,195.98,293.69,EV01
57959,329185,4,77.48,227.64,EV01
57960,329185,2,164.16,277.47,EV01
57961,329185,6,7.33,31.99,EV01
57962,329185,3,18.50,38.52,EV01
57963,329189,2,33.63,50.51,
57964,329189,3,506.43,1197.19,
57965,329189,3,99.07,214.53,
57966,329189,3,79.05,171.32,
57967,329189,5,187.37,712.69,
57968,329189,3,427.56,991.53,
57969,329189,4,26.33,75.66,
57970,329190,6,152.91,809.85,EV01
57971,329190,5,385.14,1688.64,EV01
57972,329190,4,8.51,30.00,EV01
57973,329192,3,64.66,152.70,EV01
57974,329192,3,163.68,395.11,EV01
57975,329192,2,190.65,300.11,EV01
